id_in_session,code,_is_bot,_index_in_pages,_max_page_index,_current_app_name,_current_page_name,time_started_utc,visited,participant_code,session_code,is_demo,real_world_currency_per_point,name,participation_fee,id_in_group,payoff,reserve_m_1,reserve_m_2,value_1,value_1_1,value_1_2,value_1_3,value_1_4,value_1_5,value_1_6,value_2,value_2_1,value_2_2,value_2_3,value_2_4,value_2_5,value_2_6,value_1_max,value_2_max,reserve_p_2,upfront_2,random_m_1,random_m_2,reserve_2,profit_1,profit_2,profit,get_1,get_2,revenue,revenue_1,revenue_2,account_1,account_2,account,earn,bonus,getmyerson_1,getmyerson_2,getpost_2,lucky,finalpay,quiz1,quiz2,quiz3,quiz4,p_reserve_m_1,p_reserve_m_2,p_value_1,p_value_1_1,p_value_1_2,p_value_1_3,p_value_2,p_value_2_1,p_value_2_2,p_value_1_max,p_value_2_max,p_reserve_p_2,p_upfront_2,p_random_m_1,p_random_m_2,p_reserve_2,p_profit_1,p_profit_2,p_profit,p_get_1,p_get_2,p_revenue,p_revenue_1,p_revenue_2,p_getmyerson_1,p_getmyerson_2,p_getpost_2,p_bid_1,p_enter_2,p_bid_2,bid_1,enter_2,bid_2,lottery1,lottery2,lottery3,lottery4,lottery5,lottery6,lottery7,lottery8,lottery9,lottery10,survey1,survey2,survey3,survey4,survey5,survey6,surveyid,id_in_subsession,round_number,date,treatment,survey3grad,t,revenue_upfront,revenue_post,revenue_myerson,revenue_2_n,revenue_n,get_2_t,revenue_1_theory,upfront_theory,revenue_post_theory,revenue_2_theory,revenue_theory,revenue_post_t,revenue_2_enter,revenue_enter,revenue_n_t,revenue_min,revenue_min1,revenue_min2,diffbv_1,diffbv_2,overp1,overp2,diffbvp_1,diffbvp_2,over1,over2,diff1,diff2,diff_ave,profit_n,nonclair,risk,risks,theory_r1,theory_r2,theory_r,med1,lqt1,uqt1,iqr1,mean1,ls1,us1,outliers1,med,lqt,uqt,iqr,ls,us,mean,std,std1,std2,rev_1,std1t1,std2t1,rev_2,rev_t,rev_enter_t,rev_m,rev_m1,rev_m2,outliers,fpay,scenario,static
4,ihjszkan,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-17 16:09:25.855739,1,68,35hy502h,0,.1,Non_clairvoyant_dynamic_worse_2,0,4,68,2,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,0,2,1,1,2,0,2,18,1,1,6,2,4,50,52,68,6.8000002,16,1,1,1,2,16.799999,0,0,1,0,4,4,4,1,1,0,6,0,1,8,12,1,4,0,1,4,4,0,4,1,0,4,0,4,1,0,0,4,1,0,2,1,4,1,1,1,0,0,0,0,0,0,0,0,18,8,4,I honestly saw a number in the instructions and then retyped it.,I chose a random number.,24,1,1,1017,2,0,3,0,0,2,2,4,0,2,2,2,2,4,2,2,4,3.5,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,2,1,3,3,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,17,Scenario B,0
5,w31uq8qq,0,37,36,Non_clairvoyant_dynamic_worse_2,Results,2021-10-17 16:09:53.479886,1,64,35hy502h,0,.1,Non_clairvoyant_dynamic_worse_2,0,5,64,2,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,0,2,0,0,0,2,2,14,1,1,2,0,2,52,54,64,6.4000001,10,1,1,1,4,16.4,0,0,1,0,4,4,6,1,0,1,6,0,1,12,12,0,5,1,0,0,2,1,3,1,1,9,4,5,1,1,1,8,1,7,2,1,7,1,0,1,0,1,0,0,1,0,0,0,18,7,3.71,"I put myself in the robots shoes, and went on from there.",I thought about the chance of hitting each number and the probability of each.,25,1,1,1017,2,0,3,2,2,0,2,2,1,0,2,2,2,2,2,2,2,3.5,0,2.8,3,0,3,0,1,1,1.75,1,0,1.75,1,1.375,4,1,1,4,1,2.5,3.5,3,2,4,2,3.2142856,5,0,,3,2,4,2,5,0,2.90625,1.3997591,3.0812199,2.7312801,.90625,1.0812199,.73128009,2,3.5,3.171875,0,2.8,3,,17,Scenario B,0
15,n1aeig70,0,25,24,Static_mechanism_better_2,Results,2021-10-17 15:12:06.140727,1,71,h0emj1zo,0,.1,Static_mechanism_better_2,0,15,71,2,2,16,0,0,0,0,0,0,4,0,0,0,0,0,0,32,8,,0,0,0,,14,2,21,1,1,4,2,2,64,66,71,7.0999999,5,,,,9,17.1,0,0,,,4,4,4,0,1,0,4,1,0,8,8,,,,,,0,0,0,1,1,8,4,4,,,,4,,6,17,,4,1,1,1,1,0,0,0,0,0,0,0,24,1,3.8,I bid whatever I needed to to get the item.,"I chose the options with the highest likelihood of getting me more points. Overall, the 8 point options had a better likelihood until the 16 options started getting more likely.",15,1,1,1017,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,0,1,0,1.0625,1,0,1,1,1.0625,1.03125,16,0,4,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,18,Scenario B,1
9,2jzv29bc,0,25,24,Static_mechanism_better_2,Results,2021-10-17 15:11:03.062385,1,57,h0emj1zo,0,.1,Static_mechanism_better_2,0,9,57,2,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,8,4,,0,0,0,,2,0,7,1,1,4,2,2,52,52,57,5.6999998,5,,,,9,15.7,0,0,,,4,4,6,0,1,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,5,,6,6,,2,1,0,1,1,0,1,1,0,0,0,0,21,1,,,,9,1,1,1017,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,0,1,0,1.5,1,0,1,1,1.5,1.25,2,0,1,5,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,16,Scenario B,1
2,8me0ikvu,0,25,24,Static_mechanism_better_2,Results,2021-09-13 20:48:02.817120,1,74,pozvojdo,0,.1,Static_mechanism_better_2,0,2,74,2,2,16,0,0,0,1,0,0,2,1,0,0,0,0,0,32,4,,0,0,0,,14,0,24,1,1,4,2,2,64,64,74,7.4000001,10,,,,4,17.4,0,0,,,4,4,2,1,0,0,6,0,1,4,12,,,,,,0,2,2,0,1,4,0,4,,,,2,,8,16,,3,1,1,0,1,1,1,1,0,1,0,1,23,5,3.4000001,I tried to pick points and bid 60% over the median number to increase chances and I got profit in both periods. It was a little profit points yet it was something.,I looked at the values for example so choices said 8/10 chance for 16 points 0/8 chance for 8 points vs 9/10 chance for 12 points and 0/20 chance for 20 points. I tried to do mental math and carefully decided which point to pick.,2,1,1,913,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,1,0,1,1,1.5,1,0,1.5,1,1.25,14,0,2,7,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,18,Scenario B,1
20,8htggq6q,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:10:42.530005,1,62,q44yc571,0,.1,Static_mechanism_better_2,0,20,62,2,2,4,0,1,0,0,0,0,4,0,1,0,0,0,0,8,8,,0,0,0,,2,2,12,1,1,4,2,2,52,54,62,6.1999998,8,,,,8,16.200001,0,0,,,4,4,4,0,1,0,4,1,0,8,8,,,,,,0,0,0,1,1,8,4,4,,,,7,,7,7,,7,1,0,0,0,1,1,1,0,0,0,1,23,5,,,,19,1,1,927,4,1,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,3,3,1,1,1.75,1.75,1,1,1.75,1.75,1.75,4,0,1,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
10,t8pzi6vq,0,25,24,Static_mechanism_better_2,Results,2021-09-14 20:56:32.969477,1,66,wfvi32jv,0,.1,Static_mechanism_better_2,0,10,66,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,,0,0,0,,0,0,16,1,1,4,2,2,50,50,66,6.5999999,16,,,,4,16.6,0,0,,,4,4,4,0,1,0,4,1,1,8,8,,,,,,0,0,0,1,1,8,4,4,,,,6,,6,4,,3,1,1,1,1,0,0,0,0,0,0,0,20,8,3.5999999,"It was kind of confusing because i assumed if i bid more money, I would get the item thus getting more points so thats how I based it off",Similar to the first,10,1,1,914,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,1,1,1,2,1.5,1,1,1.5,2,1.75,0,0,4,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
4,60xxuwnf,0,25,24,Static_mechanism_better_2,Results,2021-10-17 15:10:31.087690,1,58,h0emj1zo,0,.1,Static_mechanism_better_2,0,4,58,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,,0,0,0,,0,0,8,1,1,4,2,2,50,50,58,5.8000002,8,,,,8,15.8,0,0,,,4,4,2,1,0,1,6,0,1,4,12,,,,,,-2,2,0,1,1,8,4,4,,,,4,,7,2,,3,1,1,1,1,1,1,1,1,1,0,1,26,9,,,,4,1,1,1017,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,1,0,1,1,1.5,1,0,1.5,1,1.25,0,0,9,9,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,16,Scenario B,1
11,fb3c107y,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:09:19.594848,1,57,q44yc571,0,.1,Static_mechanism_better_2,0,11,57,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,,0,0,0,,0,2,7,1,1,4,2,2,50,52,57,5.6999998,5,,,,9,15.7,0,0,,,4,4,4,1,1,0,4,1,0,8,8,,,,,,0,0,0,0,1,4,0,4,,,,2,,4,4,,6,1,1,1,1,0,0,0,0,0,0,0,20,7,,,,10,1,1,927,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,2,1,1,2,1.5,1,1,1.5,2,1.75,2,0,4,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,16,Scenario B,1
4,wfkdtc9o,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:00:23.750743,1,55,q44yc571,0,.1,Static_mechanism_better_2,0,4,55,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,,0,0,0,,0,0,5,1,1,4,2,2,50,50,55,5.5,5,,,,7,15.5,0,0,,,4,4,6,0,0,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,10,,8,3,,2,0,0,0,0,0,1,1,1,1,1,0,27,8,4,random,random,3,1,1,927,4,1,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,0,1,0,1.5,1,0,1,1,1.5,1.25,0,0,0,5,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,16,Scenario B,1
2,sqs43xth,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:00:04.548150,1,66,q44yc571,0,.1,Static_mechanism_better_2,0,2,66,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,,0,0,0,,0,0,16,1,1,4,2,2,50,50,66,6.5999999,16,,,,2,16.6,0,0,,,4,4,2,1,0,0,4,1,0,4,8,,,,,,0,0,0,0,1,4,0,4,,,,2,,5,3,,2,1,1,1,0,0,0,0,0,0,0,1,22,2,3.8,bid at my true value,higher expected  return,1,1,1,927,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,0,1,0,1.5,1,0,1,1,1.5,1.25,0,0,3,3,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
3,lavfyvpq,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:00:16.297844,1,66,q44yc571,0,.1,Static_mechanism_better_2,0,3,66,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,,0,0,0,,0,0,16,1,1,4,2,2,50,50,66,6.5999999,16,,,,1,16.6,0,0,,,4,4,6,0,0,1,4,1,0,12,8,,,,,,2,0,2,1,0,4,4,0,,,,6,,2,4,,4,1,1,1,1,0,0,0,0,0,0,1,31,5,3.5,higher number to get the bid,higher number to get the bid,2,1,1,927,4,1,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,2,2,1,1,2,2,1,1,2,2,2,0,0,4,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
3,w7h4jcqo,0,25,24,Static_mechanism_better_2,Results,2021-09-14 20:55:33.768452,1,64,wfvi32jv,0,.1,Static_mechanism_better_2,0,3,64,2,2,8,0,0,1,0,0,0,2,1,0,0,0,0,0,16,4,,0,0,0,,6,0,14,1,1,4,2,2,56,56,64,6.4000001,8,,,,9,16.4,0,0,,,4,4,2,1,0,0,6,0,1,4,12,,,,,,0,2,2,0,1,4,0,4,,,,3,,9,8,,3,1,1,1,1,1,1,0,0,0,0,1,22,5,3.2,"I was trying to take some risk but still be somewhat conservative, in the event that I had bid too low I wouldn't have lost all of my money",I was willing to risk using more points for a higher chance of making some profit,3,1,1,914,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,1,0,1,1,1.5,1,0,1.5,1,1.25,6,0,6,6,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
13,4s2eh1ai,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:09:32.906946,1,62,q44yc571,0,.1,Static_mechanism_better_2,0,13,62,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,,0,0,0,,2,0,12,1,1,4,2,2,52,52,62,6.1999998,10,,,,5,16.200001,0,0,,,4,4,2,1,0,0,6,0,1,4,12,,,,,,-2,2,0,1,1,8,4,4,,,,4,,6,8,,4,0,0,1,0,1,0,0,1,1,1,1,24,5,,,,12,1,1,927,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,4,2,1,1,2,2,1,1,2,2,2,2,0,1,5,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
1,7nnpts8z,0,25,24,Static_mechanism_better_2,Results,2021-09-13 20:47:42.470431,1,57,pozvojdo,0,.1,Static_mechanism_better_2,0,1,57,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,,0,0,0,,0,2,7,1,1,4,2,2,50,52,57,5.6999998,5,,,,9,15.7,0,0,,,4,4,6,0,0,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,6,,5,2,,8,1,1,0,0,0,0,0,1,0,0,1,23,3,0,by calculating the probability,by calculating the probability,1,1,1,913,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,4,0,1,1,2,1,0,2,1,1.5,2,0,2,3,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,16,Scenario B,1
10,z5t1hi66,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:09:12.063829,1,60,q44yc571,0,.1,Static_mechanism_better_2,0,10,60,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,,0,0,0,,0,2,10,1,1,4,2,2,50,52,60,6,8,,,,9,16,0,0,,,4,4,6,0,1,1,4,1,0,12,8,,,,,,2,0,2,1,1,8,4,4,,,,6,,6,2,,6,1,0,1,0,1,1,0,0,1,1,1,24,5,3.9000001,,,9,1,1,927,4,1,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,2,0,1,1,1.5,1,0,1.5,1,1.25,2,0,1,6,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
18,u78hw1z3,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:10:24.389813,1,64,q44yc571,0,.1,Static_mechanism_better_2,0,18,64,2,2,4,0,1,0,0,0,0,4,0,1,0,0,0,0,8,8,,0,0,0,,2,2,14,1,1,4,2,2,52,54,64,6.4000001,10,,,,1,16.4,0,0,,,4,4,4,0,1,1,4,1,0,8,8,,,,,,0,0,0,1,1,8,4,4,,,,6,,4,2,,2,1,1,1,1,1,0,0,0,0,0,0,20,7,,,,17,1,1,927,4,1,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,-2,-2,0,0,.5,.5,0,0,.5,.5,.5,4,0,5,5,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
12,dat0xjjf,0,25,24,Static_mechanism_better_2,Results,2021-10-17 15:11:41.028249,1,59,h0emj1zo,0,.1,Static_mechanism_better_2,0,12,59,2,2,4,0,0,0,0,0,0,4,0,0,0,0,0,0,8,8,,0,0,0,,2,2,9,1,1,4,2,2,52,54,59,5.9000001,5,,,,10,15.9,0,0,,,4,4,4,0,1,0,4,1,0,8,8,,,,,,0,0,0,1,1,8,4,4,,,,4,,6,4,,4,0,1,1,1,0,0,1,0,0,0,0,21,5,3.3,I matched my true value,I matched my true value,12,1,1,1017,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,4,0,3,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,16,Scenario B,1
8,v4g8b6w9,0,25,24,Static_mechanism_better_2,Results,2021-10-17 15:10:57.841667,1,60,h0emj1zo,0,.1,Static_mechanism_better_2,0,8,60,2,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,4,8,,0,0,0,,0,2,10,1,1,4,2,2,50,52,60,6,8,,,,10,16,0,0,,,4,4,4,0,1,1,4,1,0,8,8,,,,,,0,0,0,1,1,8,4,4,,,,4,,6,2,,5,1,1,1,1,1,0,0,0,0,0,1,19,9,3.5999999,,,8,1,1,1017,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,1,0,1,1,1.25,1,0,1.25,1,1.125,2,0,5,5,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
10,22jyxmq0,0,25,24,Static_mechanism_better_2,Results,2021-09-13 20:49:48.772668,1,55,pozvojdo,0,.1,Static_mechanism_better_2,0,10,55,2,2,2,1,0,0,0,0,0,2,1,0,0,0,0,0,4,4,,0,0,0,,0,0,5,1,1,4,2,2,50,50,55,5.5,5,,,,6,15.5,0,0,,,4,4,4,0,1,0,4,1,0,8,8,,,,,,0,0,0,0,1,4,0,4,,,,3,,4,2,,2,1,1,1,1,0,0,0,0,0,0,0,18,2,0,"I would bid as high as the benefit (value) I would get. There was no profit to be made, but I would still bid if 4 value and 4 price. MR=MC ","Trying to maximize chances of winning, but also having some risk. ",10,1,1,913,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,0,0,0,1,1,0,0,1,1,1,0,0,4,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,16,Scenario B,1
8,qbjeb1ng,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:08:59.001720,1,62,q44yc571,0,.1,Static_mechanism_better_2,0,8,62,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,,0,0,0,,0,2,12,1,1,4,2,2,50,52,62,6.1999998,10,,,,3,16.200001,0,0,,,4,4,6,0,0,1,6,0,1,12,12,,,,,,2,2,4,1,1,8,4,4,,,,7,,7,3,,6,1,1,1,1,1,1,1,0,0,0,0,20,5,,,,7,1,1,927,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,2,1,1,1.5,1.5,1,1,1.5,1.5,1.5,2,0,7,7,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
9,5t03i1f3,0,25,24,Static_mechanism_better_2,Results,2021-09-13 20:49:32.924323,1,68,pozvojdo,0,.1,Static_mechanism_better_2,0,9,68,2,2,4,0,1,0,0,0,0,2,1,0,0,0,0,0,8,4,,0,0,0,,2,0,18,1,1,4,2,2,52,52,68,6.8000002,16,,,,4,16.799999,0,0,,,4,4,2,1,0,0,6,0,1,4,12,,,,,,0,2,2,0,1,4,0,4,,,,2,,6,4,,3,1,1,1,0,0,0,0,0,0,0,0,20,8,3,I didn't want to put a lot of risk when I wouldn't profit from it.,There was a higher probability of getting bigger payout with the riskier decisions so I chose riskier for the last 6 or 7 decisions. whereas the chance of getting bigger payout was lower so I chose the less risky for the first 3.,9,1,1,913,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,1,0,1,1,1.5,1,0,1.5,1,1.25,2,0,3,3,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
24,69jq5z53,0,25,24,Static_mechanism_better_2,Results,2021-09-27 16:33:57.816593,1,98,q44yc571,0,.1,Static_mechanism_better_2,0,24,98,2,2,32,0,0,0,0,1,0,4,0,1,0,0,0,0,64,8,,0,0,0,,30,2,48,1,1,4,2,2,80,82,98,9.8000002,16,,,,1,19.799999,0,0,,,4,4,4,1,1,0,6,0,1,8,12,,,,,,0,2,2,1,1,8,4,4,,,,6,,8,20,,4,0,0,0,1,0,0,1,0,0,0,0,22,5,,,,25,1,1,927,4,1,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,-12,0,0,0,.625,1,0,0,1,.625,.8125,32,0,1,2,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,20,Scenario B,1
8,24jh1bw5,0,25,24,Static_mechanism_better_2,Results,2021-09-13 20:49:16.639800,1,98,pozvojdo,0,.1,Static_mechanism_better_2,0,8,98,2,2,32,0,0,0,0,1,0,4,0,1,0,0,0,0,64,8,,0,0,0,,30,2,48,1,1,4,2,2,80,82,98,9.8000002,16,,,,2,19.799999,0,0,,,4,4,4,0,1,0,4,1,1,8,8,,,,,,0,0,0,1,1,8,4,4,,,,7,,6,32,,8,1,1,1,1,0,0,0,0,0,0,1,22,5,,,,8,1,1,913,4,,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,0,4,0,1,1,2,1,0,2,1,1.5,32,0,4,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,20,Scenario B,1
22,os1e3uxf,0,25,24,Static_mechanism_better_2,Results,2021-09-27 16:31:28.918865,1,74,q44yc571,0,.1,Static_mechanism_better_2,0,22,74,2,2,16,0,0,0,1,0,0,2,1,0,0,0,0,0,32,4,,0,0,0,,14,0,24,1,1,4,2,2,64,64,74,7.4000001,10,,,,2,17.4,0,0,,,4,4,2,1,1,1,6,0,1,4,12,,,,,,0,2,2,0,1,4,0,4,,,,2,,8,20,,4,0,1,1,1,1,1,1,0,0,0,1,26,5,3.5999999,,,23,1,1,927,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,4,2,1,1,1.25,2,1,1,2,1.25,1.625,14,0,6,6,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,18,Scenario B,1
7,luec1pyz,0,25,24,Static_mechanism_better_2,Results,2021-09-26 20:08:52.892532,1,68,q44yc571,0,.1,Static_mechanism_better_2,0,7,68,2,2,2,1,0,0,0,0,0,4,0,1,0,0,0,0,4,8,,0,0,0,,0,2,18,1,1,4,2,2,50,52,68,6.8000002,16,,,,3,16.799999,0,0,,,4,4,2,1,0,0,6,0,1,4,12,,,,,,0,2,2,0,1,4,0,4,,,,3,,8,3,,7,1,1,1,1,0,0,0,0,0,0,1,19,5,2.0999999,I for the most part just chose options with a higher risk but high reward,I went with the options that would give me the highest chance to get a higher reward,6,1,1,927,4,0,4,,,,2,4,0,0,0,,,,,,4,4,0,2.8,3,1,3,1,1,1.5,1.75,1,1,1.75,1.5,1.625,2,0,4,4,2,2,4,4,4,4,0,3.875,4,2,4,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,4,17,Scenario B,1
1,jvw6lfod,0,25,24,Static_mechanism_better_2,Results,2021-10-17 15:10:09.749066,1,60,h0emj1zo,0,.1,Static_mechanism_better_2,0,1,60,2,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,,0,0,0,,0,0,10,0,1,2,0,2,50,50,60,6,10,,,,2,16,0,0,,,4,4,4,1,1,0,6,0,1,8,12,,,,,,0,2,2,1,1,8,4,4,,,,5,,6,0,,2,1,1,1,1,1,1,1,0,0,0,1,29,10,3.8,By considering to get more money.,"The idea was to get more money. So, I made decision consider that parameter. ",1,1,1,1017,4,1,4,,,,2,2,0,0,0,,,,,,2,4,0,2.8,3,-2,0,0,0,0,1,0,0,1,0,.5,0,0,7,7,2,2,4,4,4,4,0,3.875,4,2,2,4,4,4,0,4,2,3.875,.48795003,3.9359937,3.8140063,1.90625,1.9672438,1.8452562,1.96875,4,3.875,0,2.8,3,2,17,Scenario B,1
